Time(s),ChunksFromAp,ChunksFromDevices,GoodActive,BadActive,Active
3117,589,1386,26,-16,10
3118,589,1386,26,-16,10
3119,589,1386,26,-16,10
3120,589,1386,26,-16,10
3121,589,1386,26,-16,10
3122,589,1386,26,-16,10
3123,589,1386,26,-16,10
3124,589,1386,26,-16,10
3125,589,1386,26,-16,10
3126,589,1386,26,-16,10
3127,589,1386,26,-16,10
3128,589,1386,26,-16,10
3129,589,1386,26,-16,10
3130,589,1386,26,-16,10
3131,589,1386,26,-16,10
3132,589,1386,26,-16,10
3133,589,1386,26,-16,10
3134,589,1386,26,-16,10
3135,589,1386,26,-16,10
3136,589,1386,26,-16,10
3137,589,1386,26,-16,10
3138,589,1386,26,-16,10
3139,589,1386,26,-16,10
3140,589,1386,26,-16,10
3141,589,1386,26,-16,10
3142,589,1386,26,-16,10
3143,589,1386,26,-16,10
3144,589,1386,26,-16,10
3145,589,1386,26,-16,10
3146,589,1386,26,-16,10
3147,589,1386,26,-16,10
3148,589,1386,26,-16,10
3149,589,1386,26,-16,10
3150,589,1386,26,-16,10
3151,589,1386,26,-16,10
3152,589,1386,26,-16,10
3153,589,1386,26,-16,10
3154,589,1386,26,-16,10
3155,589,1386,26,-16,10
3156,589,1386,26,-16,10
3157,589,1386,26,-16,10
3158,589,1386,26,-16,10
3159,589,1386,26,-16,10
3160,589,1386,26,-16,10
3161,589,1386,26,-16,10
3162,589,1386,26,-16,10
3163,589,1386,26,-16,10
3164,589,1386,26,-16,10
3165,589,1386,26,-16,10
3166,589,1386,26,-16,10
3167,589,1386,26,-16,10
3168,589,1386,26,-16,10
3169,589,1386,26,-16,10
3170,589,1386,26,-16,10
3171,589,1386,26,-16,10
3172,589,1386,26,-16,10
3173,589,1386,26,-16,10
3174,589,1386,26,-16,10
3175,589,1386,26,-16,10
3176,589,1386,26,-16,10
3177,589,1386,26,-16,10
3178,589,1386,26,-16,10
3179,589,1386,26,-16,10
3180,589,1386,26,-16,10
3181,589,1386,26,-16,10
3182,589,1386,26,-16,10
3183,589,1386,26,-16,10
3184,589,1386,26,-16,10
3185,589,1386,26,-16,10
3186,589,1386,26,-16,10
3187,589,1386,26,-16,10
3188,589,1386,26,-16,10
3189,589,1386,26,-16,10
3190,589,1386,26,-16,10
3191,589,1386,26,-16,10
3192,589,1386,26,-16,10
3193,589,1386,26,-16,10
3194,589,1386,26,-16,10
3195,589,1391,24,-16,8
3196,589,1391,24,-16,8
3197,589,1396,22,-16,6
3198,589,1396,22,-16,6
3199,589,1396,22,-16,6
3200,589,1396,22,-16,6
3201,589,1396,22,-16,6
3202,589,1396,22,-16,6
3203,589,1396,22,-16,6
3204,589,1401,20,-16,4
3205,589,1401,20,-16,4
3206,589,1401,20,-16,4
3207,589,1401,20,-16,4
3208,589,1401,20,-16,4
3209,589,1401,20,-16,4
3210,589,1401,20,-16,4
3211,589,1401,20,-16,4
3212,589,1401,20,-16,4
3213,589,1401,20,-16,4
3214,589,1401,20,-16,4
3215,589,1401,20,-16,4
3216,589,1401,20,-16,4
3217,589,1401,20,-16,4
3218,589,1401,20,-16,4
3219,589,1401,20,-16,4
3220,589,1401,20,-16,4
3221,589,1401,20,-16,4
3222,589,1401,20,-16,4
3223,589,1401,20,-16,4
3224,589,1401,20,-16,4
3225,589,1401,20,-16,4
3226,589,1401,20,-16,4
3227,589,1401,20,-16,4
3228,589,1406,18,-16,2
3229,589,1406,18,-16,2
3230,589,1406,18,-16,2
3231,589,1406,18,-16,2
3232,589,1406,18,-16,2
3233,589,1406,18,-16,2
3234,589,1406,18,-16,2
3234,589,1411,18,-16,-16
